ROW,TREE #,DBH,HT,HTLC,DIST from Tree 1,Dist from Tree 1 Ft,Tree,CuFT,CuMe,status
38,60,9.5,66.0,49.0,3273.0,272.75,2280,14.39596,0.407647520128,Alive
39,1,8.1,58.48202,,,0.0,2281,9.351562690636001,0.2648063303982015,Alive
39,2,2.9,44.51638,,,0.0,2282,1.110520958804,0.031446399886261106,Alive
39,3,9.0,60.5423,,,0.0,2283,11.890834594000001,0.33671038503137923,Alive
39,4,11.2,65.13524000000001,,,0.0,2284,19.665433523328,0.5568621479933743,Alive
39,5,9.6,61.85732,,,0.0,2285,13.787324054656,0.390412897790883,Alive
39,6,,0.0,,,0.0,2286,0.0,0.0,Dead
39,7,9.5,61.6414,,,0.0,2287,13.459754513,0.3811371765937184,Alive
39,8,12.1,66.83282,,,0.0,2288,23.507773759356002,0.6656649279889321,Alive
39,9,,0.0,,,0.0,2289,0.0,0.0,Dead
39,10,,0.0,,,0.0,2290,0.0,0.0,Dead
39,11,,0.0,,,0.0,2291,0.0,0.0,Dead
39,12,2.3,42.67876,,,0.0,2292,0.7568241241519998,0.021430837358787348,Alive
39,13,9.9,62.49728,,,0.0,2293,14.797843022464003,0.41902756129850866,Alive
39,14,11.0,64.74369999999999,,,0.0,2294,18.864380725999997,0.5341788961419967,Alive
39,15,8.2,58.71614,,892.0,74.33333333333333,2295,9.615904343568001,0.27229164011594637,Alive
39,16,,0.0,,,0.0,2296,0.0,0.0,Dead
39,17,11.6,65.90272,,,0.0,2297,21.325020607616,0.6038563435417408,Alive
39,18,,0.0,,,0.0,2298,0.0,0.0,Dead
39,19,7.1,56.069320000000005,,,0.0,2299,6.946451522456002,0.1967012784710821,Alive
39,20,11.5,62.0,43.0,,0.0,2300,19.7343,0.55881222624,Alive
39,21,8.6,59.63962,,,0.0,2301,10.717542182576,0.3034864984755681,Alive
39,22,7.8,57.77186,,,0.0,2302,8.584809110512,0.24309432262054617,Alive
39,23,,0.0,,,0.0,2303,0.0,0.0,Dead
39,24,10.4,63.53788,,,0.0,2304,16.575461899904006,0.46936403952720174,Alive
39,25,,0.0,,,0.0,2305,0.0,0.0,Dead
39,26,12.6,67.73042,,,0.0,2306,25.811347920495997,0.7308947767951011,Alive
39,27,7.3,56.562259999999995,,,0.0,2307,7.393292748252,0.2093543920937022,Alive
39,28,8.8,60.09356,,,0.0,2308,11.295165781632003,0.3198429504053171,Alive
39,29,8.2,58.71614,,,0.0,2309,9.615904343568001,0.27229164011594637,Alive
39,30,6.0,49.0,40.0,1866.0,155.5,2310,4.417810000000001,0.12509824220800003,Alive
39,31,9.6,61.85732,,,0.0,2311,13.787324054656,0.390412897790883,Alive
39,32,9.4,61.42418,,,0.0,2312,13.136798496624003,0.37199209566920255,Alive
39,33,9.4,61.42418,,,0.0,2313,13.136798496624003,0.37199209566920255,Alive
39,34,7.9,58.00988,,,0.0,2314,8.836033933704002,0.25020820569390945,Alive
39,35,7.2,56.31644,,,0.0,2315,7.167767314048001,0.20296823347843443,Alive
39,36,9.7,62.07194,,,0.0,2316,14.119520226348,0.39981963034545104,Alive
39,37,11.0,64.74369999999999,,,0.0,2317,18.864380725999997,0.5341788961419967,Alive
39,38,,0.0,,,0.0,2318,0.0,0.0,Dead
39,39,,0.0,,,0.0,2319,0.0,0.0,Dead
39,40,8.8,65.0,37.0,,0.0,2320,12.199458000000002,0.3454496122944,Alive
39,41,10.4,63.53788,,,0.0,2321,16.575461899904006,0.46936403952720174,Alive
39,42,,0.0,,,0.0,2322,0.0,0.0,Dead
39,43,7.7,57.53254,,,0.0,2323,8.337918225908002,0.2361031628193917,Alive
39,44,10.8,64.34696,,,0.0,2324,18.082412006272,0.512036044299203,Alive
39,45,7.9,58.00988,,2790.0,232.5,2325,8.836033933704002,0.25020820569390945,Alive
39,46,,0.0,,,0.0,2326,0.0,0.0,Dead
39,47,8.4,59.18048,,,0.0,2327,10.157833711744003,0.2876373456487126,Alive
39,48,8.3,58.94896,,,0.0,2328,9.884655373472004,0.27990180927953207,Alive
39,49,10.8,64.34696,,,0.0,2329,18.082412006272,0.512036044299203,Alive
39,50,7.8,57.0,31.0,,0.0,2330,8.4730444,0.23992950366591997,Alive
39,51,8.5,59.410700000000006,,,0.0,2331,10.435456918500003,0.2954987464697809,Alive
39,52,9.0,60.5423,,,0.0,2332,11.890834594000001,0.33671038503137923,Alive
39,53,5.1,50.85392,,,0.0,2333,3.3675408928960002,0.09535798195595746,Alive
39,54,9.0,60.5423,,,0.0,2334,11.890834594000001,0.33671038503137923,Alive
39,55,9.5,61.6414,,,0.0,2335,13.459754513,0.3811371765937184,Alive
39,56,5.4,51.66938,,,0.0,2336,3.805386307504001,0.1077563629923293,Alive
39,57,12.2,67.01494,,,0.0,2337,23.958808733648,0.6784367951489636,Alive
39,58,9.6,61.85732,,,0.0,2338,13.787324054656,0.390412897790883,Alive
39,59,7.6,57.291920000000005,,,0.0,2339,8.095341492096,0.22923416596338403,Alive
39,60,6.0,55.0,48.0,3718.0,309.8333333333333,2340,4.931890000000001,0.13965534275200003,Alive
40,1,10.2,63.12554,,,0.0,2341,15.850333212208001,0.44883071550345155,Alive
40,2,11.5,65.7128,,,0.0,2342,20.902922364000002,0.5919038719969153,Alive
40,3,8.3,58.94896,,,0.0,2343,9.884655373472004,0.27990180927953207,Alive
40,4,,0.0,,,0.0,2344,0.0,0.0,Dead
40,5,11.5,65.7128,,,0.0,2345,20.902922364000002,0.5919038719969153,Alive
40,6,10.7,64.14664,,,0.0,2346,17.698564176368,0.5011667020693773,Alive
40,7,,0.0,,,0.0,2347,0.0,0.0,Dead
40,8,9.4,61.42418,,,0.0,2348,13.136798496624003,0.37199209566920255,Alive
40,9,9.5,61.6414,,,0.0,2349,13.459754513,0.3811371765937184,Alive
40,10,7.1,56.0,40.0,,0.0,2350,6.938134800000001,0.19646577550464003,Alive
40,11,3.6,46.60112,,,0.0,2351,1.6568922261760002,0.04691788579018056,Alive
40,12,12.7,67.90603999999999,,,0.0,2352,26.286595156007998,0.7443522577136472,Alive
40,13,,0.0,,,0.0,2353,0.0,0.0,Dead
40,14,11.2,65.13524000000001,,,0.0,2354,19.665433523328,0.5568621479933743,Alive
40,15,,0.0,,833.0,69.41666666666667,2355,0.0,0.0,Dead
40,16,8.2,58.71614,,,0.0,2356,9.615904343568001,0.27229164011594637,Alive
40,17,9.2,60.98584,,,0.0,2357,12.504672764288,0.3540923177317904,Alive
40,18,10.7,64.14664,,,0.0,2358,17.698564176368,0.5011667020693773,Alive
40,19,13.6,69.42812,,,0.0,2359,30.782081678976002,0.8716500504872277,Alive
40,20,,0.0,,,0.0,2360,0.0,0.0,Dead
40,21,,0.0,,,0.0,2361,0.0,0.0,Dead
40,22,5.6,52.20652,,,0.0,2362,4.116017591935999,0.1165524469473333,Alive
40,23,11.6,65.90272,,,0.0,2363,21.325020607616,0.6038563435417408,Alive
40,24,8.8,60.09356,,,0.0,2364,11.295165781632003,0.3198429504053171,Alive
40,25,9.9,62.49728,,,0.0,2365,14.797843022464003,0.41902756129850866,Alive
40,26,9.7,62.07194,,,0.0,2366,14.119520226348,0.39981963034545104,Alive
40,27,,0.0,,,0.0,2367,0.0,0.0,Dead
40,28,10.7,64.14664,,,0.0,2368,17.698564176368,0.5011667020693773,Alive
40,29,9.5,61.6414,,,0.0,2369,13.459754513,0.3811371765937184,Alive
40,30,,0.0,,1817.0,151.41666666666666,2370,0.0,0.0,Dead
40,31,10.1,62.91742000000001,,,0.0,2371,15.494820313796001,0.4387637278616986,Alive
40,32,7.2,56.31644,,,0.0,2372,7.167767314048001,0.20296823347843443,Alive
40,33,10.2,63.12554,,,0.0,2373,15.850333212208001,0.44883071550345155,Alive
40,34,9.4,61.42418,,,0.0,2374,13.136798496624003,0.37199209566920255,Alive
40,35,7.4,56.80678,,,0.0,2375,7.623049469264002,0.21586036721125487,Alive
40,36,9.2,60.98584,,,0.0,2376,12.504672764288,0.3540923177317904,Alive
40,37,6.2,53.78674,,,0.0,2377,5.140288239728002,0.1455565140267299,Alive
40,38,5.5,51.9386,,,0.0,2378,3.9588095070000002,0.1121008170478176,Alive
40,39,7.5,57.05,,,0.0,2379,7.857058750000001,0.22248676121200003,Alive
40,40,9.4,65.0,44.0,,0.0,2380,13.888782000000003,0.3932858621376001,Alive
40,41,8.9,60.31858,,,0.0,2381,11.590736637884003,0.32821257122763375,Alive
40,42,11.4,65.52158,,,0.0,2382,20.485629197584004,0.5800874648621467,Alive
40,43,8.8,60.09356,,,0.0,2383,11.295165781632003,0.3198429504053171,Alive
40,44,,0.0,,,0.0,2384,0.0,0.0,Dead
40,45,11.6,65.90272,,2869.0,239.08333333333334,2385,21.325020607616,0.6038563435417408,Alive
40,46,8.8,60.09356,,,0.0,2386,11.295165781632003,0.3198429504053171,Alive
40,47,9.9,62.49728,,,0.0,2387,14.797843022464003,0.41902756129850866,Alive
40,48,5.0,50.5795,,,0.0,2388,3.22897025,0.0914341047752,Alive
40,49,9.8,62.28526,,,0.0,2389,14.456355761552004,0.4093577348287158,Alive
40,50,,0.0,,,0.0,2390,0.0,0.0,Dead
40,51,10.9,64.54598,,,0.0,2391,18.471014763444,0.523040030853491,Alive
40,52,9.0,60.5423,,,0.0,2392,11.890834594000001,0.33671038503137923,Alive
40,53,10.9,64.54598,,,0.0,2393,18.471014763444,0.523040030853491,Alive
40,54,,0.0,,,0.0,2394,0.0,0.0,Dead
40,55,8.8,60.09356,,,0.0,2395,11.295165781632003,0.3198429504053171,Alive
40,56,9.8,62.28526,,,0.0,2396,14.456355761552004,0.4093577348287158,Alive
40,57,,0.0,,,0.0,2397,0.0,0.0,Dead
40,58,9.1,60.76472,,,0.0,2398,12.195474982415998,0.3453368259820773,Alive
40,59,8.3,58.94896,,,0.0,2399,9.884655373472004,0.27990180927953207,Alive
40,60,7.5,46.0,33.0,3793.0,316.0833333333333,2400,6.377740000000001,0.18059718803200003,Alive
41,1,,0.0,,,0.0,2401,0.0,0.0,Dead
41,2,8.9,60.31858,,,0.0,2402,11.590736637884003,0.32821257122763375,Alive
41,3,11.1,64.94012000000001,,,0.0,2403,19.262517800776003,0.5454528640610139,Alive
41,4,,0.0,,,0.0,2404,0.0,0.0,Dead
41,5,13.0,68.4251,,,0.0,2405,27.741433722000004,0.7855486304191297,Alive
41,6,11.6,65.90272,,,0.0,2406,21.325020607616,0.6038563435417408,Alive
41,7,7.4,56.80678,,,0.0,2407,7.623049469264002,0.21586036721125487,Alive
41,8,,0.0,,,0.0,2408,0.0,0.0,Dead
41,9,11.5,65.7128,,,0.0,2409,20.902922364000002,0.5919038719969153,Alive
41,10,,0.0,,,0.0,2410,0.0,0.0,Dead
41,11,9.0,60.5423,,,0.0,2411,11.890834594000001,0.33671038503137923,Alive
41,12,7.2,56.31644,,,0.0,2412,7.167767314048001,0.20296823347843443,Alive
41,13,7.7,57.53254,,,0.0,2413,8.337918225908002,0.2361031628193917,Alive
41,14,5.5,51.9386,,,0.0,2414,3.9588095070000002,0.1121008170478176,Alive
41,15,,0.0,,258.0,21.5,2415,0.0,0.0,Dead
41,16,7.3,56.562259999999995,,,0.0,2416,7.393292748252,0.2093543920937022,Alive
41,17,9.7,62.07194,,,0.0,2417,14.119520226348,0.39981963034545104,Alive
41,18,6.1,53.52662,,,0.0,2418,4.959796761876,0.14044557294669033,Alive
41,19,10.5,63.74209999999999,,,0.0,2419,16.945098329500002,0.47983096037678563,Alive
41,20,,0.0,,,0.0,2420,0.0,0.0,Dead
41,21,8.5,59.410700000000006,,,0.0,2421,10.435456918500003,0.2954987464697809,Alive
41,22,,0.0,,,0.0,2422,0.0,0.0,Dead
41,23,10.6,63.94502,,,0.0,2423,17.319462624336,0.4904317592407977,Alive
41,24,,0.0,,,0.0,2424,0.0,0.0,Dead
41,25,,0.0,,,0.0,2425,0.0,0.0,Dead
41,26,11.2,65.13524000000001,,,0.0,2426,19.665433523328,0.5568621479933743,Alive
41,27,8.7,59.867239999999995,,,0.0,2427,11.004106321527997,0.311601077885444,Alive
41,28,8.6,59.63962,,,0.0,2428,10.717542182576,0.3034864984755681,Alive
41,29,11.2,65.13524000000001,,,0.0,2429,19.665433523328,0.5568621479933743,Alive
41,30,,0.0,,1194.0,99.5,2430,0.0,0.0,Dead
41,31,,0.0,,,0.0,2431,0.0,0.0,Dead
41,32,8.4,59.18048,,,0.0,2432,10.157833711744003,0.2876373456487126,Alive
41,33,7.9,58.00988,,,0.0,2433,8.836033933704002,0.25020820569390945,Alive
41,34,,0.0,,,0.0,2434,0.0,0.0,Dead
41,35,10.6,63.94502,,,0.0,2435,17.319462624336,0.4904317592407977,Alive
41,36,6.9,55.57118,,,0.0,2436,6.516360433924001,0.18452247513533915,Alive
41,37,10.3,63.33236,,,0.0,2437,16.210543572312005,0.4590307202284446,Alive
41,38,6.7,55.06784,,,0.0,2438,6.102838903488001,0.17281286866228904,Alive
41,39,10.3,63.33236,,,0.0,2439,16.210543572312005,0.4590307202284446,Alive
41,40,5.9,53.0,45.0,,0.0,2440,4.610423400000001,0.13055243733312002,Alive
41,41,8.2,58.71614,,,0.0,2441,9.615904343568001,0.27229164011594637,Alive
41,42,7.5,57.05,,,0.0,2442,7.857058750000001,0.22248676121200003,Alive
41,43,8.7,59.867239999999995,,,0.0,2443,11.004106321527997,0.311601077885444,Alive
41,44,10.0,62.708,,,0.0,2444,15.143994000000001,0.4288294492992,Alive
41,45,10.0,62.708,,2046.0,170.5,2445,15.143994000000001,0.4288294492992,Alive
41,46,,0.0,,,0.0,2446,0.0,0.0,Dead
41,47,9.0,60.5423,,,0.0,2447,11.890834594000001,0.33671038503137923,Alive
41,48,8.2,58.71614,,,0.0,2448,9.615904343568001,0.27229164011594637,Alive
41,49,9.5,61.6414,,,0.0,2449,13.459754513,0.3811371765937184,Alive
41,50,,0.0,,,0.0,2450,0.0,0.0,Dead
41,51,7.8,57.77186,,,0.0,2451,8.584809110512,0.24309432262054617,Alive
41,52,10.9,64.54598,,,0.0,2452,18.471014763444,0.523040030853491,Alive
41,53,9.6,61.85732,,,0.0,2453,13.787324054656,0.390412897790883,Alive
41,54,,0.0,,,0.0,2454,0.0,0.0,Dead
41,55,11.4,65.52158,,,0.0,2455,20.485629197584004,0.5800874648621467,Alive
41,56,6.9,55.57118,,,0.0,2456,6.516360433924001,0.18452247513533915,Alive
41,57,9.1,60.76472,,,0.0,2457,12.195474982415998,0.3453368259820773,Alive
41,58,9.9,62.49728,,,0.0,2458,14.797843022464003,0.41902756129850866,Alive
41,59,,0.0,,,0.0,2459,0.0,0.0,Dead
41,60,9.0,61.0,34.0,2922.0,243.5,2460,0.0,0.0,Alive
42,1,12.0,66.6494,,,0.0,2461,23.061572368000004,0.6530299324301825,Alive
42,2,11.0,64.74369999999999,,,0.0,2462,18.864380725999997,0.5341788961419967,Alive
42,3,,0.0,,,0.0,2463,0.0,0.0,Dead
42,4,11.9,66.46468,,,0.0,2464,22.620200736824003,0.6405317002244979,Alive
42,5,,0.0,,,0.0,2465,0.0,0.0,Dead
42,6,11.2,65.13524000000001,,,0.0,2466,19.665433523328,0.5568621479933743,Alive
42,7,,0.0,,,0.0,2467,0.0,0.0,Dead
42,8,11.1,64.94012000000001,,,0.0,2468,19.262517800776003,0.5454528640610139,Alive
42,9,,0.0,,,0.0,2469,0.0,0.0,Dead
42,10,10.5,64.0,48.0,,0.0,2470,17.012770000000003,0.4817472055360001,Alive
42,11,9.4,61.42418,,,0.0,2471,13.136798496624003,0.37199209566920255,Alive
42,12,10.9,64.54598,,,0.0,2472,18.471014763444,0.523040030853491,Alive
42,13,,0.0,,,0.0,2473,0.0,0.0,Dead
42,14,,0.0,,,0.0,2474,0.0,0.0,Dead
42,15,11.1,64.94012000000001,,821.0,68.41666666666667,2475,19.262517800776003,0.5454528640610139,Alive
42,16,10.7,64.14664,,,0.0,2476,17.698564176368,0.5011667020693773,Alive
42,17,9.7,62.07194,,,0.0,2477,14.119520226348,0.39981963034545104,Alive
42,18,,0.0,,,0.0,2478,0.0,0.0,Dead
42,19,10.9,64.54598,,,0.0,2479,18.471014763444,0.523040030853491,Alive
42,20,9.2,64.0,37.0,,0.0,2480,13.1118548,0.37128577000064,Alive
42,21,11.2,65.13524000000001,,,0.0,2481,19.665433523328,0.5568621479933743,Alive
42,22,10.4,63.53788,,,0.0,2482,16.575461899904006,0.46936403952720174,Alive
42,23,,0.0,,,0.0,2483,0.0,0.0,Dead
42,24,8.8,60.09356,,,0.0,2484,11.295165781632003,0.3198429504053171,Alive
42,25,11.4,65.52158,,,0.0,2485,20.485629197584004,0.5800874648621467,Alive
42,26,9.7,62.07194,,,0.0,2486,14.119520226348,0.39981963034545104,Alive
42,27,,0.0,,,0.0,2487,0.0,0.0,Dead
42,28,10.0,62.708,,,0.0,2488,15.143994000000001,0.4288294492992,Alive
42,29,,0.0,,,0.0,2489,0.0,0.0,Dead
42,30,11.5,63.0,45.0,1709.0,142.41666666666666,2490,20.049055,0.567725080624,Alive
42,31,9.4,61.42418,,,0.0,2491,13.136798496624003,0.37199209566920255,Alive
42,32,5.3,51.39886,,,0.0,2492,3.655719666212,0.10351828264419197,Alive
42,33,7.3,56.562259999999995,,,0.0,2493,7.393292748252,0.2093543920937022,Alive
42,34,6.4,54.30308,,,0.0,2494,5.513214893184002,0.15611660348731274,Alive
42,35,6.9,55.57118,,,0.0,2495,6.516360433924001,0.18452247513533915,Alive
42,36,11.4,65.52158,,,0.0,2496,20.485629197584004,0.5800874648621467,Alive
42,37,7.6,57.291920000000005,,,0.0,2497,8.095341492096,0.22923416596338403,Alive
42,38,9.0,60.5423,,,0.0,2498,11.890834594000001,0.33671038503137923,Alive
42,39,,0.0,,,0.0,2499,0.0,0.0,Dead
42,40,11.8,66.0,43.0,,0.0,2500,22.091309200000005,0.6255551843545601,Alive
42,41,7.2,56.31644,,,0.0,2501,7.167767314048001,0.20296823347843443,Alive
42,42,9.3,61.20566,,,0.0,2502,12.818442529492003,0.3629772734191192,Alive
42,43,10.4,63.53788,,,0.0,2503,16.575461899904006,0.46936403952720174,Alive
42,44,7.4,56.80678,,,0.0,2504,7.623049469264002,0.21586036721125487,Alive
42,45,9.6,61.85732,,2705.0,225.41666666666666,2505,13.787324054656,0.390412897790883,Alive
42,46,11.3,65.32906,,,0.0,2506,20.073135057932003,0.5684069508084489,Alive
42,47,9.4,61.42418,,,0.0,2507,13.136798496624003,0.37199209566920255,Alive
42,48,3.7,46.89374,,,0.0,2508,1.7473912154280002,0.049480527569031596,Alive
42,49,9.0,60.5423,,,0.0,2509,11.890834594000001,0.33671038503137923,Alive
42,50,3.7,62.0,40.0,,0.0,2510,2.2395864000000003,0.06341792017152001,Alive
42,51,,0.0,,,0.0,2511,0.0,0.0,Dead
42,52,7.1,56.069320000000005,,,0.0,2512,6.946451522456002,0.1967012784710821,Alive
42,53,6.4,54.30308,,,0.0,2513,5.513214893184002,0.15611660348731274,Alive
42,54,,0.0,,,0.0,2514,0.0,0.0,Dead
42,55,,0.0,,,0.0,2515,0.0,0.0,Dead
42,56,9.5,61.6414,,,0.0,2516,13.459754513,0.3811371765937184,Alive
42,57,,0.0,,,0.0,2517,0.0,0.0,Dead
42,58,,0.0,,,0.0,2518,0.0,0.0,Dead
42,59,,0.0,,,0.0,2519,0.0,0.0,Dead
42,60,5.5,53.0,34.0,3468.0,289.0,2520,4.0352250000000005,0.11426465928000001,Alive
43,1,12.3,67.19576,,,0.0,2521,24.414680742352008,0.6913456316450334,Alive
43,2,11.0,64.74369999999999,,,0.0,2522,18.864380725999997,0.5341788961419967,Alive
43,3,,0.0,,,0.0,2523,0.0,0.0,Dead
43,4,11.1,64.94012000000001,,,0.0,2524,19.262517800776003,0.5454528640610139,Alive
43,5,,0.0,,,0.0,2525,0.0,0.0,Dead
43,6,9.8,62.28526,,,0.0,2526,14.456355761552004,0.4093577348287158,Alive
43,7,,0.0,,,0.0,2527,0.0,0.0,Dead
43,8,11.4,65.52158,,,0.0,2528,20.485629197584004,0.5800874648621467,Alive
43,9,5.5,51.9386,,,0.0,2529,3.9588095070000002,0.1121008170478176,Alive
43,10,,0.0,,,0.0,2530,0.0,0.0,Dead
43,11,10.7,64.14664,,,0.0,2531,17.698564176368,0.5011667020693773,Alive
43,12,,0.0,,,0.0,2532,0.0,0.0,Dead
43,13,10.8,64.34696,,,0.0,2533,18.082412006272,0.512036044299203,Alive
43,14,7.3,56.562259999999995,,,0.0,2534,7.393292748252,0.2093543920937022,Alive
43,15,6.7,55.06784,,816.0,68.0,2535,6.102838903488001,0.17281286866228904,Alive
43,16,,0.0,,,0.0,2536,0.0,0.0,Dead
43,17,7.2,56.31644,,,0.0,2537,7.167767314048001,0.20296823347843443,Alive
43,18,9.8,62.28526,,,0.0,2538,14.456355761552004,0.4093577348287158,Alive
43,19,9.4,61.42418,,,0.0,2539,13.136798496624003,0.37199209566920255,Alive
43,20,7.3,62.0,48.0,,0.0,2540,8.0829624,0.22888362968832,Alive
43,21,9.4,61.42418,,,0.0,2541,13.136798496624003,0.37199209566920255,Alive
43,22,,0.0,,,0.0,2542,0.0,0.0,Dead
43,23,9.9,62.49728,,,0.0,2543,14.797843022464003,0.41902756129850866,Alive
43,24,,0.0,,,0.0,2544,0.0,0.0,Dead
43,25,7.1,56.069320000000005,,,0.0,2545,6.946451522456002,0.1967012784710821,Alive
43,26,5.9,53.002480000000006,,,0.0,2546,4.610628862544002,0.130558255374886,Alive
43,27,8.7,59.867239999999995,,,0.0,2547,11.004106321527997,0.311601077885444,Alive
43,28,10.7,64.14664,,,0.0,2548,17.698564176368,0.5011667020693773,Alive
43,29,5.9,53.002480000000006,,,0.0,2549,4.610628862544002,0.130558255374886,Alive
43,30,9.6,65.0,31.0,1668.0,139.0,2550,14.476642,0.4099321761856,Alive
43,31,8.9,60.31858,,,0.0,2551,11.590736637884003,0.32821257122763375,Alive
43,32,9.1,60.76472,,,0.0,2552,12.195474982415998,0.3453368259820773,Alive
43,33,,0.0,,,0.0,2553,0.0,0.0,Dead
43,34,8.8,60.09356,,,0.0,2554,11.295165781632003,0.3198429504053171,Alive
43,35,4.6,49.46882,,,0.0,2555,2.710779350256,0.0767605967053291,Alive
43,36,9.7,62.07194,,,0.0,2556,14.119520226348,0.39981963034545104,Alive
43,37,5.6,52.20652,,,0.0,2557,4.116017591935999,0.1165524469473333,Alive
43,38,7.1,56.069320000000005,,,0.0,2558,6.946451522456002,0.1967012784710821,Alive
43,39,,0.0,,,0.0,2559,0.0,0.0,Dead
43,40,13.1,68.0,41.0,,0.0,2560,27.9928524,0.79266800284032,Alive
43,41,5.4,51.66938,,,0.0,2561,3.805386307504001,0.1077563629923293,Alive
43,42,,0.0,,,0.0,2562,0.0,0.0,Dead
43,43,10.5,63.74209999999999,,,0.0,2563,16.945098329500002,0.47983096037678563,Alive
43,44,7.4,56.80678,,,0.0,2564,7.623049469264002,0.21586036721125487,Alive
43,45,,0.0,,2568.0,214.0,2565,0.0,0.0,Dead
43,46,8.2,58.71614,,,0.0,2566,9.615904343568001,0.27229164011594637,Alive
43,47,10.7,64.14664,,,0.0,2567,17.698564176368,0.5011667020693773,Alive
43,48,5.6,52.20652,,,0.0,2568,4.116017591935999,0.1165524469473333,Alive
43,49,6.8,55.32016,,,0.0,2569,6.307539992192001,0.17860934845090246,Alive
43,50,7.1,59.0,42.0,,0.0,2570,7.298062200000001,0.20665776770496003,Alive
43,51,6.1,53.52662,,,0.0,2571,4.959796761876,0.14044557294669033,Alive
43,52,,0.0,,,0.0,2572,0.0,0.0,Dead
43,53,6.9,55.57118,,,0.0,2573,6.516360433924001,0.18452247513533915,Alive
43,54,10.1,62.91742000000001,,,0.0,2574,15.494820313796001,0.4387637278616986,Alive
43,55,8.5,59.410700000000006,,,0.0,2575,10.435456918500003,0.2954987464697809,Alive
43,56,5.3,51.39886,,,0.0,2576,3.655719666212,0.10351828264419197,Alive
43,57,,0.0,,,0.0,2577,0.0,0.0,Dead
43,58,7.2,56.31644,,,0.0,2578,7.167767314048001,0.20296823347843443,Alive
43,59,7.9,58.00988,,,0.0,2579,8.836033933704002,0.25020820569390945,Alive
43,60,8.0,63.0,43.0,3430.0,285.8333333333333,2580,9.815650000000002,0.27794779792,Alive
44,1,12.0,66.6494,,,0.0,2581,23.061572368000004,0.6530299324301825,Alive
44,2,10.0,62.708,,,0.0,2582,15.143994000000001,0.4288294492992,Alive
44,3,4.0,47.7638,,,0.0,2583,2.0383355040000004,0.05771913879966721,Alive
44,4,10.8,64.34696,,,0.0,2584,18.082412006272,0.512036044299203,Alive
44,5,7.5,57.05,,,0.0,2585,7.857058750000001,0.22248676121200003,Alive
44,6,8.0,58.2466,,,0.0,2586,9.091612112000002,0.25744536185308164,Alive
44,7,11.2,65.13524000000001,,,0.0,2587,19.665433523328,0.5568621479933743,Alive
44,8,6.9,55.57118,,,0.0,2588,6.516360433924001,0.18452247513533915,Alive
44,9,10.7,64.14664,,,0.0,2589,17.698564176368,0.5011667020693773,Alive
44,10,6.5,59.0,47.0,,0.0,2590,6.152235000000001,0.17421160804800004,Alive
44,11,7.4,56.80678,,,0.0,2591,7.623049469264002,0.21586036721125487,Alive
44,12,7.7,57.53254,,,0.0,2592,8.337918225908002,0.2361031628193917,Alive
44,13,5.6,52.20652,,,0.0,2593,4.116017591935999,0.1165524469473333,Alive
44,14,5.9,53.002480000000006,,,0.0,2594,4.610628862544002,0.130558255374886,Alive
44,15,7.0,55.8209,,710.0,59.166666666666664,2595,6.729323358,0.19055290366381442,Alive
44,16,8.8,60.09356,,,0.0,2596,11.295165781632003,0.3198429504053171,Alive
44,17,9.8,62.28526,,,0.0,2597,14.456355761552004,0.4093577348287158,Alive
44,18,,0.0,,,0.0,2598,0.0,0.0,Dead
44,19,,0.0,,,0.0,2599,0.0,0.0,Dead
44,20,9.7,62.0,43.0,,0.0,2600,14.1034104,0.39936345161472,Alive
44,21,10.2,63.12554,,,0.0,2601,15.850333212208001,0.44883071550345155,Alive
44,22,7.8,57.77186,,,0.0,2602,8.584809110512,0.24309432262054617,Alive
44,23,10.7,64.14664,,,0.0,2603,17.698564176368,0.5011667020693773,Alive
44,24,9.6,61.85732,,,0.0,2604,13.787324054656,0.390412897790883,Alive
44,25,8.2,58.71614,,,0.0,2605,9.615904343568001,0.27229164011594637,Alive
44,26,7.3,56.562259999999995,,,0.0,2606,7.393292748252,0.2093543920937022,Alive
44,27,9.2,60.98584,,,0.0,2607,12.504672764288,0.3540923177317904,Alive
44,28,6.9,55.57118,,,0.0,2608,6.516360433924001,0.18452247513533915,Alive
44,29,8.7,59.867239999999995,,,0.0,2609,11.004106321527997,0.311601077885444,Alive
44,30,6.3,58.0,42.0,1610.0,134.16666666666666,2610,5.6982976,0.16135755347968,Alive
44,31,6.4,54.30308,,,0.0,2611,5.513214893184002,0.15611660348731274,Alive
44,32,9.2,60.98584,,,0.0,2612,12.504672764288,0.3540923177317904,Alive
44,33,6.2,53.78674,,,0.0,2613,5.140288239728002,0.1455565140267299,Alive
44,34,8.3,58.94896,,,0.0,2614,9.884655373472004,0.27990180927953207,Alive
44,35,9.2,60.98584,,,0.0,2615,12.504672764288,0.3540923177317904,Alive
44,36,6.4,54.30308,,,0.0,2616,5.513214893184002,0.15611660348731274,Alive
44,37,9.9,62.49728,,,0.0,2617,14.797843022464003,0.41902756129850866,Alive
44,38,7.6,57.291920000000005,,,0.0,2618,8.095341492096,0.22923416596338403,Alive
44,39,,0.0,,,0.0,2619,0.0,0.0,Dead
44,40,9.5,68.0,45.0,,0.0,2620,14.825550000000002,0.41981213424,Alive
44,41,6.8,55.32016,,,0.0,2621,6.307539992192001,0.17860934845090246,Alive
