Row,Tree,pre_DBH,pre_HT,pre_stem_vol,pre_stem_vol_m3,status,DBH,HT
47,12,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
47,13,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
47,14,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
47,15,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
47,16,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
47,17,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
47,18,3.4,40.428,1.332,0.038,Alive,3.4,40.428059999999995
47,19,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
47,20,7.3,46.0,6.054,0.171,Alive,7.3,46.0
47,21,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
47,22,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
47,23,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
47,24,6.6,47.071,5.099,0.144,Alive,6.6,47.07093999999999
47,25,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
47,26,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
47,27,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
47,28,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
47,29,1.0,35.446,0.304,0.009,Alive,1.0,35.445899999999995
47,30,9.1,49.0,9.877,0.28,Alive,9.1,49.0
47,31,6.6,47.071,5.099,0.144,Alive,6.6,47.07093999999999
47,32,10.0,54.129,13.102,0.371,Alive,10.0,54.129
47,33,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
47,34,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
47,35,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
47,36,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
47,37,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
47,38,4.4,42.504,2.178,0.062,Alive,4.4,42.50396
47,39,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
47,40,8.7,52.0,9.587,0.271,Alive,8.7,52.0
47,41,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
47,42,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
47,43,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
47,44,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
47,45,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
47,46,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
47,47,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
47,48,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
47,49,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
47,50,8.7,52.0,9.587,0.271,Alive,8.7,52.0
47,51,6.1,46.033,4.296,0.122,Alive,6.1,46.03299
47,52,4.2,42.089,1.987,0.056,Alive,4.2,42.08878
47,53,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
47,54,6.6,47.071,5.099,0.144,Alive,6.6,47.07093999999999
47,55,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
47,56,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
47,57,3.8,41.258,1.637,0.046,Alive,3.8,41.258419999999994
47,58,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
47,59,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
47,60,8.6,44.0,7.965,0.226,Alive,8.6,44.0
48,1,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
48,2,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
48,3,10.1,54.337,13.412,0.38,Alive,10.1,54.336589999999994
48,4,6.6,47.071,5.099,0.144,Alive,6.6,47.07093999999999
48,5,5.4,44.58,3.313,0.094,Alive,5.4,44.57986
48,6,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
48,7,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
48,8,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
48,9,4.9,43.542,2.708,0.077,Alive,4.9,43.54191
48,10,5.8,49.0,4.143,0.117,Alive,5.8,49.0
48,11,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
48,12,4.9,43.542,2.708,0.077,Alive,4.9,43.54191
48,13,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
48,14,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
48,15,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
48,16,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
48,17,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
48,18,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
48,19,4.4,42.504,2.178,0.062,Alive,4.4,42.50396
48,20,8.1,57.0,9.12,0.258,Alive,8.1,57.0
48,21,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
48,22,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
48,23,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
48,24,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
48,25,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
48,26,3.6,40.843,1.479,0.042,Alive,3.6,40.843239999999994
48,27,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
48,28,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
48,29,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
48,30,7.8,52.0,7.749,0.219,Alive,7.8,52.0
48,31,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
48,32,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
48,33,11.4,57.035,17.861,0.506,Alive,11.4,57.035259999999994
48,34,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
48,35,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
48,36,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
48,37,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
48,38,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
48,39,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
48,40,7.9,55.0,8.389,0.238,Alive,7.9,55.0
48,41,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
48,42,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
48,43,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
48,44,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
48,45,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
48,46,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
48,47,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
48,48,10.4,54.959,14.367,0.407,Alive,10.4,54.95936
48,49,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
48,50,5.9,41.0,3.616,0.102,Alive,5.9,41.0
48,51,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
48,52,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
48,53,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
48,54,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
48,55,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
48,56,3.1,39.805,1.13,0.032,Alive,3.1,39.80529
48,57,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
48,58,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
48,59,4.9,43.542,2.708,0.077,Alive,4.9,43.54191
48,60,6.5,38.0,4.041,0.114,Alive,6.5,38.0
49,1,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
49,2,5.4,44.58,3.313,0.094,Alive,5.4,44.57986
49,3,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
49,4,10.8,55.79,15.707,0.445,Alive,10.8,55.78972
49,5,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
49,6,10.6,55.375,15.028,0.426,Alive,10.6,55.37454
49,7,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
49,8,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
49,9,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
49,10,7.1,46.0,5.738,0.162,Alive,7.1,46.0
49,11,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
49,12,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
49,13,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
49,14,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
49,15,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
49,16,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
49,17,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
49,18,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
49,19,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
49,20,9.6,47.0,10.529,0.298,Alive,9.6,47.0
49,21,4.2,42.089,1.987,0.056,Alive,4.2,42.08878
49,22,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
49,23,10.7,55.582,15.365,0.435,Alive,10.7,55.58212999999999
49,24,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
49,25,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
49,26,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
49,27,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
49,28,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
49,29,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
49,30,8.8,55.0,10.356,0.293,Alive,8.8,55.0
49,31,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
49,32,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
49,33,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
49,34,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
49,35,5.6,44.995,3.578,0.101,Alive,5.6,44.99504
49,36,10.0,54.129,13.102,0.371,Alive,10.0,54.129
49,37,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
49,38,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
49,39,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
49,40,8.7,47.0,8.686,0.246,Alive,8.7,47.0
49,41,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
49,42,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
49,43,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
49,44,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
49,45,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
49,46,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
49,47,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
49,48,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
49,49,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
49,50,7.8,49.0,7.315,0.207,Alive,7.8,49.0
49,51,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
49,52,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
49,53,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
49,54,10.1,54.337,13.412,0.38,Alive,10.1,54.336589999999994
49,55,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
49,56,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
49,57,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
49,58,2.7,38.975,0.896,0.025,Alive,2.7,38.97493
49,59,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
49,60,6.6,43.0,4.677,0.132,Alive,6.6,43.0
50,1,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
50,2,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
50,3,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
50,4,10.2,54.544,13.725,0.389,Alive,10.2,54.54418
50,5,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
50,6,10.1,54.337,13.412,0.38,Alive,10.1,54.336589999999994
50,7,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
50,8,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
50,9,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
50,10,8.8,54.0,10.172,0.288,Alive,8.8,54.0
50,11,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
50,12,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
50,13,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
50,14,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
50,15,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
50,16,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
50,17,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
50,18,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
50,19,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
50,20,9.1,54.0,10.862,0.308,Alive,9.1,54.0
50,21,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
50,22,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
50,23,5.2,44.165,3.062,0.087,Alive,5.2,44.16468
50,24,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
50,25,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
50,26,10.1,54.337,13.412,0.38,Alive,10.1,54.336589999999994
50,27,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
50,28,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
50,29,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
50,30,7.5,47.0,6.512,0.184,Alive,7.5,47.0
50,31,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
50,32,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
50,33,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
50,34,11.0,56.205,16.405,0.465,Alive,11.0,56.204899999999995
50,35,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
50,36,3.0,39.598,1.068,0.03,Alive,3.0,39.5977
50,37,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
50,38,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
50,39,5.9,45.618,3.999,0.113,Alive,5.9,45.61781
50,40,7.7,42.0,6.146,0.174,Alive,7.7,42.0
50,41,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
50,42,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
50,43,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
50,44,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
50,45,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
50,46,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
50,47,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
50,48,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
50,49,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
50,50,9.1,50.0,10.074,0.285,Alive,9.1,50.0
50,51,10.9,55.997,16.054,0.455,Alive,10.9,55.99731
50,52,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
50,53,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
50,54,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
50,55,9.9,53.921,12.797,0.362,Alive,9.9,53.921409999999995
50,56,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
50,57,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
50,58,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
50,59,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
50,60,3.5,37.0,1.298,0.037,Alive,3.5,37.0
51,1,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
51,2,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
51,3,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
51,4,4.6,42.919,2.381,0.067,Alive,4.6,42.91914
51,5,5.6,44.995,3.578,0.101,Alive,5.6,44.99504
51,6,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
51,7,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
51,8,10.3,54.752,14.044,0.398,Alive,10.3,54.75176999999999
51,9,6.6,47.071,5.099,0.144,Alive,6.6,47.07093999999999
51,10,6.7,50.0,5.561,0.157,Alive,6.7,50.0
51,11,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
51,12,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
51,13,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
51,14,3.4,40.428,1.332,0.038,Alive,3.4,40.428059999999995
51,15,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
51,16,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
51,17,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
51,18,5.9,45.618,3.999,0.113,Alive,5.9,45.61781
51,19,5.1,43.957,2.941,0.083,Alive,5.1,43.957089999999994
51,20,4.4,41.0,2.109,0.06,Alive,4.4,41.0
51,21,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
51,22,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
51,23,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
51,24,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
51,25,4.5,42.712,2.278,0.065,Alive,4.5,42.711549999999995
51,26,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
51,27,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
51,28,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
51,29,5.1,43.957,2.941,0.083,Alive,5.1,43.957089999999994
51,30,8.6,56.0,10.077,0.285,Alive,8.6,56.0
51,31,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
51,32,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
51,33,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
51,34,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
51,35,4.2,42.089,1.987,0.056,Alive,4.2,42.08878
51,36,4.9,43.542,2.708,0.077,Alive,4.9,43.54191
51,37,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
51,38,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
51,39,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
51,40,8.5,48.0,8.473,0.24,Alive,8.5,48.0
51,41,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
51,42,6.0,45.825,4.146,0.117,Alive,6.0,45.825399999999995
51,43,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
51,44,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
51,45,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
51,46,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
51,47,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
51,48,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
51,49,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
51,50,6.7,53.0,5.882,0.167,Alive,6.7,53.0
51,51,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
51,52,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
51,53,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
51,54,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
51,55,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
51,56,3.3,40.22,1.262,0.036,Alive,3.3,40.22047
51,57,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
51,58,4.6,42.919,2.381,0.067,Alive,4.6,42.91914
51,59,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
51,60,5.0,59.0,3.73,0.106,Alive,5.0,59.0
52,1,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
52,2,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
52,3,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
52,4,5.9,45.618,3.999,0.113,Alive,5.9,45.61781
52,5,10.9,55.997,16.054,0.455,Alive,10.9,55.99731
52,6,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
52,7,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
52,8,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
52,9,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
52,10,10.4,55.0,14.378,0.407,Alive,10.4,55.0
52,11,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
52,12,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
52,13,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
52,14,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
52,15,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
52,16,4.5,42.712,2.278,0.065,Alive,4.5,42.711549999999995
52,17,11.7,57.658,19.004,0.538,Alive,11.7,57.65803
52,18,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
52,19,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
52,20,9.6,56.0,12.503,0.354,Alive,9.6,56.0
52,21,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
52,22,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
52,23,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
52,24,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
52,25,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
52,26,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
52,27,4.1,41.881,1.895,0.054,Alive,4.1,41.88119
52,28,5.9,45.618,3.999,0.113,Alive,5.9,45.61781
52,29,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
52,30,7.8,55.0,8.183,0.232,Alive,7.8,55.0
52,31,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
52,32,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
52,33,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
52,34,10.3,54.752,14.044,0.398,Alive,10.3,54.75176999999999
52,35,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
52,36,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
52,37,5.9,45.618,3.999,0.113,Alive,5.9,45.61781
52,38,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
52,39,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
52,40,13.7,61.81,27.83,0.788,Alive,13.7,61.80982999999999
52,41,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
52,42,10.0,54.129,13.102,0.371,Alive,10.0,54.129
52,43,5.2,44.165,3.062,0.087,Alive,5.2,44.16468
52,44,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
52,45,3.4,40.428,1.332,0.038,Alive,3.4,40.428059999999995
52,46,4.2,42.089,1.987,0.056,Alive,4.2,42.08878
52,47,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
52,48,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
52,49,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
52,50,7.2,54.0,6.882,0.195,Alive,7.2,54.0
52,51,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
52,52,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
52,53,10.0,54.129,13.102,0.371,Alive,10.0,54.129
52,54,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
52,55,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
52,56,10.9,55.997,16.054,0.455,Alive,10.9,55.99731
52,57,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
52,58,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
52,59,5.4,44.58,3.313,0.094,Alive,5.4,44.57986
52,60,3.4,40.0,1.32,0.037,Alive,3.4,40.0
53,1,4.1,41.881,1.895,0.054,Alive,4.1,41.88119
53,2,6.1,46.033,4.296,0.122,Alive,6.1,46.03299
53,3,6.1,46.033,4.296,0.122,Alive,6.1,46.03299
53,4,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
53,5,4.1,41.881,1.895,0.054,Alive,4.1,41.88119
53,6,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
53,7,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
53,8,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
53,9,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
53,10,10.0,58.0,14.023,0.397,Alive,10.0,58.0
53,11,9.9,53.921,12.797,0.362,Alive,9.9,53.921409999999995
53,12,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
53,13,3.6,40.843,1.479,0.042,Alive,3.6,40.843239999999994
53,14,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
53,15,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
53,16,6.0,45.825,4.146,0.117,Alive,6.0,45.825399999999995
53,17,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
53,18,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
53,19,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
53,20,6.5,51.0,5.348,0.151,Alive,6.5,51.0
53,21,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
53,22,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
53,23,3.5,40.636,1.404,0.04,Alive,3.5,40.63565
53,24,4.6,42.919,2.381,0.067,Alive,4.6,42.91914
53,25,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
53,26,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
53,27,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
53,28,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
53,29,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
53,30,5.9,42.0,3.699,0.105,Alive,5.9,42.0
53,31,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
53,32,5.9,45.618,3.999,0.113,Alive,5.9,45.61781
53,33,5.0,43.75,2.823,0.08,Alive,5.0,43.7495
53,34,3.6,40.843,1.479,0.042,Alive,3.6,40.843239999999994
53,35,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
53,36,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
53,37,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
53,38,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
53,39,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
53,40,7.4,54.0,7.257,0.206,Alive,7.4,54.0
53,41,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
53,42,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
53,43,5.7,45.203,3.715,0.105,Alive,5.7,45.20263
53,44,4.9,43.542,2.708,0.077,Alive,4.9,43.54191
53,45,4.5,42.712,2.278,0.065,Alive,4.5,42.711549999999995
53,46,3.9,41.466,1.721,0.049,Alive,3.9,41.46601
53,47,4.8,43.334,2.596,0.074,Alive,4.8,43.33432
53,48,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
53,49,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
53,50,7.5,55.0,7.583,0.215,Alive,7.5,55.0
53,51,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
53,52,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
53,53,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
53,54,9.9,53.921,12.797,0.362,Alive,9.9,53.921409999999995
53,55,4.2,42.089,1.987,0.056,Alive,4.2,42.08878
53,56,9.9,53.921,12.797,0.362,Alive,9.9,53.921409999999995
53,57,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
53,58,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
53,59,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
53,60,9.6,57.0,12.722,0.36,Alive,9.6,57.0
54,1,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
