Row,Tree,pre_DBH,pre_HT,pre_LLC,pre_stem_vol
43,16,8,63,48.1,9.81565
43,17,9.5,68.331775,,14.89681361
43,18,6.7,62.499487,,6.896822692
43,19,11.5,,,0.21949
43,20,9.9,68.864543,,16.28309499
43,21,10.9,69.867883,,19.97587757
43,22,12.4,70.492768,,26.01623386
43,23,12.2,70.470472,,25.18289362
43,24,12.3,70.483967,,25.59866609
43,25,9.3,74.2,42.3,15.49327804
43,26,11.1,70.012223,,20.74986027
43,27,10.3,69.322207,,17.7229452
43,28,9.6,68.472008,,15.23819501
43,29,8.6,66.858448,,11.98823494
43,30,9.7,68.607547,,15.58306615
43,31,8.7,67.040927,,12.29639008
43,32,9.8,68.738392,,15.9313817
43,33,11.2,70.077352,,21.14088722
43,34,10.2,70.4,41.1,17.65160008
43,35,9.9,,,0.21949
43,36,9.6,68.472008,,15.23819501
43,37,11,69.9424,,20.36150235
43,38,10,68.986,,16.638158
43,39,7.2,63.810872,,8.092424339
43,40,9,67.5602,,13.24374536
43,41,10.4,69.424888,,18.09090021
43,42,11,69.9424,,20.36150235
43,43,,,,
44,1,12.2,70.470472,,25.18289362
44,2,9.3,68.037227,,14.22469464
44,3,11.2,,,0.21949
44,4,8.3,66.282847,,11.08710628
44,5,6,60.4664,,5.400251152
44,6,9.4,68.186848,,14.55896594
44,7,6.9,63.038123,,7.362453186
44,8,11.9,70.401823,,23.94714313
44,9,6,55.1,46,4.940458
44,10,8.3,66.282847,,11.08710628
44,11,8.3,66.282847,,11.08710628
44,12,8.6,66.858448,,11.98823494
44,13,9.4,68.186848,,14.55896594
44,14,7.5,64.541375,,8.859966578
44,15,9.3,68.037227,,14.22469464
44,16,9,67.5602,,13.24374536
44,17,10.3,69.322207,,17.7229452
44,18,6.5,54.6,38.6,5.709793
44,19,9.2,67.882912,,13.89404102
44,20,8,65.665,,10.2215828
44,21,8.2,66.081592,,10.79460647
44,22,9,67.5602,,13.24374536
44,23,9.5,68.331775,,14.89681361
44,24,11,69.9424,,20.36150235
44,25,10.6,69.616168,,18.83602287
44,26,10,68.986,,16.638158
44,27,11.9,72,44,24.4857796
44,28,10.7,69.704767,,19.21307708
44,29,11.7,70.332587,,23.13372025
44,30,9.1,67.723903,,13.56704505
44,31,9,67.5602,,13.24374536
44,32,11.8,70.369552,,23.53934028
44,33,10.3,69.322207,,17.7229452
44,34,10.9,69.867883,,19.97587757
44,35,10.2,69.214832,,17.35813447
44,36,11.5,70.244575,,22.3293212
44,37,11.5,64.6,40.8,20.552663
44,38,9.5,,,0.21949
44,39,12.2,70.470472,,25.18289362
44,40,12.1,70.452283,,24.76899663
44,41,9.7,68.607547,,15.58306615
44,42,11.1,70.012223,,20.74986027
44,43,11.6,70.290928,,22.73035651
44,44,9.5,68.331775,,14.89681361
44,45,13.9,70.061503,,32.43655753
45,1,11.6,70.290928,,22.73035651
45,2,9.3,68.037227,,14.22469464
45,3,10.2,69.214832,,17.35813447
45,4,10.8,69.788672,,19.59304867
45,5,8.4,66.479408,,11.38356313
45,6,8.8,,,0.21949
45,7,9.3,56.3,41.3,11.80863106
45,8,8.2,66.081592,,10.79460647
45,9,8.5,66.671275,,11.68394909
45,10,5.4,58.540688,,4.28226058
45,11,7.9,65.449663,,9.941108053
45,12,8.9,67.391803,,12.92417922
45,13,9,67.5602,,13.24374536
45,14,8.5,66.671275,,11.68394909
45,15,9.3,68.037227,,14.22469464
45,16,7.6,66,48.6,9.2924308
45,17,7.7,65.004907,,9.392345428
45,18,7.3,64.059067,,8.344114279
45,19,10,68.986,,16.638158
45,20,8.8,67.218712,,12.6083826
45,21,9.5,68.331775,,14.89681361
45,22,11,69.9424,,20.36150235
45,23,10.2,69.214832,,17.35813447
45,24,10.3,69.322207,,17.7229452
45,25,10.3,69.322207,,17.7229452
45,26,7.9,65.2,44.1,9.90402416
45,27,12.3,70.483967,,25.59866609
45,28,10.9,69.867883,,19.97587757
45,29,10.4,69.424888,,18.09090021
45,30,11.6,70.290928,,22.73035651
45,31,11.3,70.137787,,21.53451777
45,32,8.7,67.040927,,12.29639008
45,33,10.8,69.788672,,19.59304867
45,34,10.1,69.102763,,16.99652139
45,35,9.6,68.472008,,15.23819501
45,36,10,65.3,41.6,15.76089
45,37,11.1,70.012223,,20.74986027
45,38,12.2,70.470472,,25.18289362
45,39,10.1,69.102763,,16.99652139
45,40,13,70.447,,28.55468234
45,41,8.9,67.391803,,12.92417922
46,1,12.7,,,0.21949
46,2,6.4,61.656328,,6.230044804
46,3,9.4,68.186848,,14.55896594
46,4,9.7,68.607547,,15.58306615
46,5,9.2,67.882912,,13.89404102
46,6,7.1,63.557983,,7.844909857
46,7,9.1,72.2,47.5,14.44922916
46,8,9.6,68.472008,,15.23819501
46,9,10.6,69.616168,,18.83602287
46,10,7.1,63.557983,,7.844909857
46,11,7.1,63.557983,,7.844909857
46,12,7.9,65.449663,,9.941108053
46,13,9,,,0.21949
46,14,7.8,65.229632,,9.66468853
46,15,6,60.4664,,5.400251152
46,16,7.1,63.557983,,7.844909857
46,17,6.4,54.3,41.2,5.51291464
46,18,9.6,68.472008,,15.23819501
46,19,8.6,66.858448,,11.98823494
46,20,8.8,67.218712,,12.6083826
46,21,9,67.5602,,13.24374536
46,22,6.8,62.771152,,7.127530603
46,23,11.9,70.401823,,23.94714313
46,24,9.1,67.723903,,13.56704505
46,25,12.8,70.481032,,27.70280723
46,26,10.8,69.788672,,19.59304867
46,27,11.8,71,40.4,23.7482652
46,28,8.7,67.040927,,12.29639008
46,29,10.9,69.867883,,19.97587757
46,30,10.4,69.424888,,18.09090021
46,31,12,70.4294,,24.35705397
46,32,10.7,69.704767,,19.21307708
46,33,11.4,70.193528,,21.93068514
46,34,9.6,,,0.21949
46,35,10.3,69.322207,,17.7229452
46,36,11.5,70.244575,,22.3293212
46,37,8.1,58.8,42.2,9.40121584
46,38,13,70.447,,28.55468234
46,39,11.4,70.193528,,21.93068514
46,40,14.1,69.924203,,33.3053713
46,41,11.7,70.332587,,23.13372025
46,42,12.1,70.452283,,24.76899663
46,43,9.7,68.607547,,15.58306615
46,44,12.3,70.483967,,25.59866609
46,45,,,,
47,1,9.6,68.472008,,15.23819501
47,2,9.5,68.331775,,14.89681361
47,3,8,65.665,,10.2215828
47,4,6.7,62.499487,,6.896822692
47,5,9.4,68.186848,,14.55896594
47,6,11.7,70.332587,,23.13372025
47,7,8.7,67.040927,,12.29639008
47,8,8.2,66.081592,,10.79460647
47,9,7.7,62.7,44.4,9.06709954
47,10,8.5,,,0.21949
47,11,7.8,65.229632,,9.66468853
47,12,8.5,66.671275,,11.68394909
47,13,7,63.3004,,7.601582648
47,14,9,67.5602,,13.24374536
47,15,8.4,66.479408,,11.38356313
47,16,9.3,68.037227,,14.22469464
47,17,10,68.986,,16.638158
47,18,6.8,62.771152,,7.127530603
47,19,6.8,63.8,47.6,7.24075656
47,20,9.4,68.186848,,14.55896594
47,21,7.8,65.229632,,9.66468853
47,22,7.9,65.449663,,9.941108053
47,23,8.7,67.040927,,12.29639008
47,24,11.5,70.244575,,22.3293212
47,25,10.1,69.102763,,16.99652139
47,26,9.4,,,0.21949
47,27,10.3,69.322207,,17.7229452
47,28,8.7,67.040927,,12.29639008
47,29,11.5,68.1,41.5,21.6543055
47,30,8.1,65.875643,,10.50609023
47,31,13.1,70.422943,,28.98245937
47,32,9.6,68.472008,,15.23819501
47,33,10.7,69.704767,,19.21307708
47,34,5.8,,,0.21949
47,35,10.5,69.522875,,18.46194479
47,36,9.8,68.738392,,15.9313817
47,37,9.7,68.607547,,15.58306615
47,38,13.5,70.279775,,30.70369381
47,39,9.1,58.4,37.8,11.72941752
47,40,10.4,69.424888,,18.09090021
47,41,11.7,70.332587,,23.13372025
47,42,10.6,69.616168,,18.83602287
47,43,10.7,69.704767,,19.21307708
47,44,11.7,,,0.21949
48,1,9.4,68.186848,,14.55896594
48,2,10.5,69.522875,,18.46194479
48,3,8.6,66.858448,,11.98823494
48,4,7.4,64.302568,,8.599966524
48,5,8.8,,,0.21949
48,6,7.4,64.302568,,8.599966524
48,7,6.5,61.942075,,6.448075352
48,8,9.7,68.607547,,15.58306615
48,9,8.3,66.282847,,11.08710628
48,10,9.4,72.1,48.6,15.38188928
48,11,9.4,68.186848,,14.55896594
48,12,9.9,68.864543,,16.28309499
48,13,10.2,69.214832,,17.35813447
48,14,9.6,68.472008,,15.23819501
48,15,8.3,66.282847,,11.08710628
48,16,8.7,67.040927,,12.29639008
48,17,8.3,66.282847,,11.08710628
48,18,10,69.4,43.1,16.73669
48,19,6.1,,,0.21949
48,20,10.3,69.322207,,17.7229452
48,21,8.4,66.479408,,11.38356313
48,22,11.2,70.077352,,21.14088722
48,23,9.3,68.037227,,14.22469464
48,24,12,70.4294,,24.35705397
48,25,9.6,68.472008,,15.23819501
48,26,10.4,72.7,41.4,18.93398216
48,27,10.2,69.214832,,17.35813447
48,28,11.1,70.012223,,20.74986027
48,29,12.1,70.452283,,24.76899663
48,30,11,69.9424,,20.36150235
48,31,12.6,70.496288,,26.85642783
48,32,10.9,69.867883,,19.97587757
48,33,8.8,67.218712,,12.6083826
48,34,12.2,77.1,42.2,27.53133232
48,35,10.6,69.616168,,18.83602287
48,36,12,70.4294,,24.35705397
48,37,12.9,70.466363,,28.12810177
48,38,9.9,68.864543,,16.28309499
48,39,11.3,70.137787,,21.53451777
48,40,10.5,69.522875,,18.46194479
48,41,11.2,70.077352,,21.14088722
49,1,11.1,70.012223,,20.74986027
49,2,10,68.986,,16.638158
49,3,9.6,68.472008,,15.23819501
49,4,9,67.5602,,13.24374536
49,5,8.6,66.858448,,11.98823494
49,6,8.2,66.081592,,10.79460647
49,7,9.2,67.882912,,13.89404102
49,8,10.6,69.616168,,18.83602287
49,9,6.7,62.499487,,6.896822692
49,10,8.5,72.3,48.6,12.6518365
49,11,6.4,,,0.21949
49,12,8.6,66.858448,,11.98823494
49,13,6.6,62.223128,,6.670335905
49,14,8.2,,,0.21949
49,15,6.8,62.771152,,7.127530603
49,16,7.4,64.302568,,8.599966524
49,17,9.2,67.882912,,13.89404102
49,18,8.5,66.671275,,11.68394909
49,19,9.3,67.8,47.2,14.17586236
49,20,9.7,68.607547,,15.58306615
49,21,9.3,68.037227,,14.22469464
49,22,9,67.5602,,13.24374536
49,23,9.6,68.472008,,15.23819501
49,24,10.7,69.704767,,19.21307708
49,25,11,69.9424,,20.36150235
49,26,10.2,69.214832,,17.35813447
49,27,13.1,72.2,45.2,29.70826596
49,28,8.1,65.875643,,10.50609023
49,29,8.5,66.671275,,11.68394909
49,30,10.1,69.102763,,16.99652139
49,31,9.7,68.607547,,15.58306615
49,32,8.5,,,0.21949
49,33,11.2,70.077352,,21.14088722
49,34,10.5,69.522875,,18.46194479
49,35,11.6,70.290928,,22.73035651
49,36,10.9,71.1,45,20.32428058
49,37,10,68.986,,16.638158
49,38,11.4,70.193528,,21.93068514
49,39,8,65.665,,10.2215828
49,40,11.4,70.193528,,21.93068514
49,41,13,70.447,,28.55468234
49,42,12.5,70.496875,,26.43551539
49,43,,,,
50,1,10,68.986,,16.638158
50,2,8,65.665,,10.2215828
50,3,9.9,68.864543,,16.28309499
50,4,8.4,66.479408,,11.38356313
50,5,7.9,65.449663,,9.941108053
50,6,7.7,65.004907,,9.392345428
50,7,8.1,65.875643,,10.50609023
50,8,7.4,67.3,50.7,8.99061824
50,9,9.7,68.607547,,15.58306615
50,10,9.5,68.331775,,14.89681361
50,11,9.2,67.882912,,13.89404102
50,12,7.3,64.059067,,8.344114279
50,13,8,65.665,,10.2215828
50,14,9.1,67.723903,,13.56704505
50,15,6.7,62.499487,,6.896822692
50,16,7.2,63.810872,,8.092424339
50,17,9.1,67.723903,,13.56704505
50,18,8.3,67.4,50.1,11.27027268
50,19,8.3,66.282847,,11.08710628
50,20,8.5,66.671275,,11.68394909
50,21,10.3,69.322207,,17.7229452
50,22,9.5,68.331775,,14.89681361
50,23,10.7,69.704767,,19.21307708
50,24,13,70.447,,28.55468234
50,25,9.1,67.723903,,13.56704505
50,26,9.4,68.3,41.1,14.58276144
50,27,11.1,70.012223,,20.74986027
50,28,10.6,69.616168,,18.83602287
50,29,11.8,70.369552,,23.53934028
50,30,11.2,70.077352,,21.14088722
50,31,10.9,69.867883,,19.97587757
50,32,8.6,66.858448,,11.98823494
50,33,10.9,69.867883,,19.97587757
50,34,10.4,69.424888,,18.09090021
50,35,11,69.9424,,20.36150235
50,36,12.3,71.9,42.7,26.10853738
50,37,11.3,,,0.21949
50,38,10.9,69.867883,,19.97587757
50,39,10.9,69.867883,,19.97587757
50,40,11,69.9424,,20.36150235
50,41,10.5,69.522875,,18.46194479
50,42,10,68.986,,16.638158
50,43,10.7,69.704767,,19.21307708
50,44,11.8,70.369552,,23.53934028
50,45,,,,
50,46,,,,
51,1,11.6,70.290928,,22.73035651
51,2,7.2,,,0.21949
51,3,8.1,65.875643,,10.50609023
51,4,10,68.986,,16.638158
51,5,9.1,67.723903,,13.56704505
51,6,8.6,66.858448,,11.98823494
51,7,9.2,67.882912,,13.89404102
51,8,6.7,62.499487,,6.896822692
51,9,9.6,71.9,48.9,15.99009352
51,10,9.2,67.882912,,13.89404102
51,11,6.2,,,0.21949
51,12,11.4,70.193528,,21.93068514
51,13,9.2,67.882912,,13.89404102
51,14,7.8,65.229632,,9.66468853
51,15,10.4,69.424888,,18.09090021
51,16,8.5,66.671275,,11.68394909
51,17,7.6,64.775488,,9.124098605
51,18,8.2,67.3,46.5,10.98958976
51,19,8.8,67.218712,,12.6083826
51,20,8,65.665,,10.2215828
51,21,8.9,67.391803,,12.92417922
51,22,9.2,67.882912,,13.89404102
51,23,10.7,69.704767,,19.21307708
51,24,7.6,64.775488,,9.124098605
51,25,9,67.5602,,13.24374536
51,26,10.5,69.522875,,18.46194479
51,27,9.8,68.738392,,15.9313817
51,28,9.2,64.5,46.4,13.2125764
51,29,10.9,69.867883,,19.97587757
51,30,8.9,,,0.21949
51,31,7.1,63.557983,,7.844909857
51,32,9.1,67.723903,,13.56704505
51,33,12.1,70.452283,,24.76899663
51,34,11.9,70.401823,,23.94714313
51,35,11.3,70.137787,,21.53451777
51,36,10.3,69.322207,,17.7229452
51,37,7.2,55.4,28.7,7.05469768
51,38,11.8,70.369552,,23.53934028
51,39,12.7,70.491007,,27.27888696
51,40,10.2,69.214832,,17.35813447
51,41,9.3,68.037227,,14.22469464
51,42,9.3,68.037227,,14.22469464
51,43,10.8,69.788672,,19.59304867
51,44,12.2,70.470472,,25.18289362
51,45,,,,
52,1,6.2,,,0.21949
52,2,9.9,68.864543,,16.28309499
52,3,7.6,64.775488,,9.124098605
52,4,6.2,,,0.21949
52,5,9.3,68.037227,,14.22469464
52,6,6.9,63.038123,,7.362453186
52,7,10.1,69.102763,,16.99652139
52,8,6.5,62.9,41.4,6.5443995
52,9,8.6,66.858448,,11.98823494
52,10,6.2,61.070752,,5.806682102
52,11,7.8,65.229632,,9.66468853
52,12,7.3,64.059067,,8.344114279
52,13,7.5,64.541375,,8.859966578
52,14,8.9,67.391803,,12.92417922
52,15,8.5,66.671275,,11.68394909
52,16,7.2,63.810872,,8.092424339
52,17,8.4,67.1,46,11.48778088
52,18,9,67.5602,,13.24374536
52,19,8.1,65.875643,,10.50609023
52,20,9,67.5602,,13.24374536
52,21,8.8,67.218712,,12.6083826
52,22,8,65.665,,10.2215828
52,23,6.3,,,0.21949
52,24,6.8,62.771152,,7.127530603
52,25,10,68.986,,16.638158
52,26,7.6,66.5,44,9.3611652
52,27,7.4,,,0.21949
52,28,8.5,66.671275,,11.68394909
52,29,7.9,,,0.21949
52,30,7.4,64.302568,,8.599966524
52,31,8.7,67.040927,,12.29639008
52,32,9.2,67.882912,,13.89404102
52,33,8.4,66.479408,,11.38356313
52,34,8.4,66.479408,,11.38356313
52,35,8,65.665,,10.2215828
52,36,7.8,69.6,45.6,10.29751432
52,37,9.9,68.864543,,16.28309499
52,38,9.5,68.331775,,14.89681361
52,39,8.9,67.391803,,12.92417922
52,40,8.2,66.081592,,10.79460647
52,41,7.9,65.449663,,9.941108053
52,42,5.9,60.157183,,5.203380266
52,43,8.6,66.858448,,11.98823494
52,44,8.7,67.040927,,12.29639008
52,45,9.8,68.738392,,15.9313817
52,46,9.1,68.9,45.2,13.79883942
52,47,9,67.5602,,13.24374536
52,48,11.3,70.137787,,21.53451777
52,49,12.6,70.496288,,26.85642783
52,50,11.3,70.137787,,21.53451777
52,51,10.2,69.214832,,17.35813447
52,52,10.4,69.424888,,18.09090021
52,53,9.7,68.607547,,15.58306615
52,54,11.4,70.193528,,21.93068514
52,55,11.6,70.290928,,22.73035651
52,56,8.9,64.4,38.8,12.36016512
53,1,12,70.4294,,24.35705397
53,2,6.6,62.223128,,6.670335905
53,3,7.5,64.541375,,8.859966578
53,4,10.3,69.322207,,17.7229452
53,5,5.1,,,0.21949
53,6,8.1,65.875643,,10.50609023
53,7,9.3,68.037227,,14.22469464
53,8,9.5,71.7,43.2,15.6202915
53,9,11.1,70.012223,,20.74986027
53,10,8.1,65.875643,,10.50609023
53,11,8,65.665,,10.2215828
53,12,9.4,68.186848,,14.55896594
53,13,7.1,63.557983,,7.844909857
53,14,7.7,65.004907,,9.392345428
53,15,7.5,64.541375,,8.859966578
53,16,9.2,64.6,46.1,13.23272072
53,17,7.4,64.302568,,8.599966524
53,18,7.6,64.775488,,9.124098605
53,19,10.3,69.322207,,17.7229452
53,20,7.9,65.449663,,9.941108053
53,21,10,68.986,,16.638158
53,22,8.3,66.282847,,11.08710628
53,23,8.1,65.875643,,10.50609023
53,24,9.3,,,0.21949
53,25,7.3,66.1,45.8,8.60296622
53,26,8,65.665,,10.2215828
53,27,9.6,68.472008,,15.23819501
53,28,6.7,,,0.21949
53,29,8.8,67.218712,,12.6083826
53,30,7.7,65.004907,,9.392345428
53,31,7.3,64.059067,,8.344114279
53,32,9,67.5602,,13.24374536
53,33,8.1,65.875643,,10.50609023
53,34,6.7,62.499487,,6.896822692
53,35,6.5,63.8,45.9,6.634899
53,36,8.3,66.282847,,11.08710628
53,37,9,67.5602,,13.24374536
53,38,9.5,68.331775,,14.89681361
53,39,10.3,69.322207,,17.7229452
53,40,6.5,61.942075,,6.448075352
53,41,8.5,66.671275,,11.68394909
53,42,10.6,69.616168,,18.83602287
53,43,5.8,,,0.21949
53,44,10.8,69.788672,,19.59304867
53,45,10.6,69.9,39.4,18.91192432
53,46,10.3,69.322207,,17.7229452
53,47,10.6,69.616168,,18.83602287
53,48,8.8,67.218712,,12.6083826
53,49,10.4,69.424888,,18.09090021
53,50,8.8,67.218712,,12.6083826
53,51,10.8,69.788672,,19.59304867
53,52,9.3,68.037227,,14.22469464
53,53,10,68.986,,16.638158
53,54,10.1,69.102763,,16.99652139
53,55,11.5,70.9,33,22.5356195
53,56,,,,
54,1,12,70.4294,,24.35705397
54,2,9.2,67.882912,,13.89404102
54,3,7.5,64.541375,,8.859966578
54,4,7.7,65.004907,,9.392345428
54,5,7.8,65.229632,,9.66468853
54,6,9.7,68.607547,,15.58306615
54,7,6.9,63.038123,,7.362453186
54,8,6.8,66.5,49.4,7.5378948
54,9,8.8,67.218712,,12.6083826
54,10,8.8,67.218712,,12.6083826
54,11,8.8,67.218712,,12.6083826
54,12,7.8,65.229632,,9.66468853
54,13,8.4,66.479408,,11.38356313
54,14,7.6,64.775488,,9.124098605
54,15,7.4,64.302568,,8.599966524
54,16,6.9,63.038123,,7.362453186
54,17,8.2,,,0.21949
54,18,11.1,69.9,45.4,20.71695202
54,19,7.8,65.229632,,9.66468853
54,20,7.6,64.775488,,9.124098605
54,21,8.6,66.858448,,11.98823494
54,22,7.7,65.004907,,9.392345428
54,23,6.4,61.656328,,6.230044804
54,24,7.6,64.775488,,9.124098605
54,25,6.7,62.499487,,6.896822692
54,26,6.1,60.770923,,5.601350787
54,27,8.8,67.218712,,12.6083826
54,28,8.9,66.4,44.2,12.73720472
54,29,8.2,66.081592,,10.79460647
54,30,8.3,66.282847,,11.08710628
54,31,8,65.665,,10.2215828
54,32,7.4,64.302568,,8.599966524
54,33,9.8,68.738392,,15.9313817
54,34,9.8,68.738392,,15.9313817
54,35,7.7,65.004907,,9.392345428
54,36,7.3,64.059067,,8.344114279
54,37,6.2,61.070752,,5.806682102
54,38,9.8,68.7,48.3,15.92260624
54,39,7.9,65.449663,,9.941108053
54,40,7.3,64.059067,,8.344114279
54,41,5.2,57.861232,,3.943161158
54,42,7.9,65.449663,,9.941108053
54,43,8.6,66.858448,,11.98823494
54,44,9.7,68.607547,,15.58306615
54,45,7.7,65.004907,,9.392345428
54,46,8,64,48.3,9.96797
54,47,8.8,67.218712,,12.6083826
54,48,10,68.986,,16.638158
54,49,11,69.9424,,20.36150235
54,50,9,67.5602,,13.24374536
54,51,11.4,70.193528,,21.93068514
54,52,11.5,70.244575,,22.3293212
54,53,9.9,68.864543,,16.28309499
54,54,12.4,70.492768,,26.01623386
54,55,9.1,67.723903,,13.56704505
54,56,10.6,72,33.7,19.4734996
54,57,,,,
55,1,10,68.986,,16.638158
55,2,9.5,68.331775,,14.89681361
55,3,10.3,69.322207,,17.7229452
55,4,8.5,66.671275,,11.68394909
55,5,9.6,68.472008,,15.23819501
55,6,9.5,68.331775,,14.89681361
55,7,9.3,68.037227,,14.22469464
55,8,8.5,66.671275,,11.68394909
55,9,8.7,67.040927,,12.29639008
55,10,8.7,72.8,45,13.33384216
55,11,8.5,66.671275,,11.68394909
55,12,7.3,64.059067,,8.344114279
55,13,7.1,63.557983,,7.844909857
55,14,9.3,68.037227,,14.22469464
55,15,9.2,67.882912,,13.89404102
55,16,10.1,69.102763,,16.99652139
55,17,9,67.5602,,13.24374536
55,18,8.6,66.858448,,11.98823494
55,19,9.2,67.882912,,13.89404102
55,20,5.9,60.157183,,5.203380266
55,21,8.9,67.391803,,12.92417922
55,22,8.6,66.858448,,11.98823494
55,23,9.2,67.882912,,13.89404102
55,24,5.9,,,0.21949
55,25,8.3,66.282847,,11.08710628
55,26,6.6,63.1,42.6,6.76124368
55,27,8.7,67.040927,,12.29639008
55,28,7.1,63.557983,,7.844909857
55,29,10.7,69.704767,,19.21307708
55,30,8.6,66.858448,,11.98823494
55,31,7,63.3004,,7.601582648
55,32,8.2,66.081592,,10.79460647
55,33,7.2,63.810872,,8.092424339
55,34,8.5,66.671275,,11.68394909
55,35,8.2,66.081592,,10.79460647
55,36,8.8,64.4,43.4,12.08887368
55,37,9.5,68.331775,,14.89681361
55,38,9.7,68.607547,,15.58306615
55,39,7.1,63.557983,,7.844909857
55,40,8.8,67.218712,,12.6083826
55,41,8.3,66.282847,,11.08710628
55,42,7.9,65.449663,,9.941108053
55,43,8.1,65.875643,,10.50609023
55,44,9.1,67.723903,,13.56704505
55,45,8.9,67.391803,,12.92417922
55,46,11.3,70.8,38.1,21.73576576
55,47,9.1,67.723903,,13.56704505
55,48,10.9,69.867883,,19.97587757
55,49,9.5,68.331775,,14.89681361
55,50,11,69.9424,,20.36150235
55,51,10.3,69.322207,,17.7229452
55,52,11.9,70.401823,,23.94714313
55,53,10.4,69.424888,,18.09090021
55,54,11.5,70.244575,,22.3293212
55,55,10.1,69.102763,,16.99652139
55,56,10.7,70,38.9,19.293524
55,57,,,,
56,1,9.9,68.864543,,16.28309499
56,2,8.6,66.858448,,11.98823494
56,3,7.8,65.229632,,9.66468853
56,4,8.6,,,0.21949
56,5,8.5,66.671275,,11.68394909
56,6,8.4,,,0.21949
56,7,9.6,,,0.21949
56,8,10.4,72.6,47.8,18.90824008
56,9,9,67.5602,,13.24374536
56,10,9.2,67.882912,,13.89404102
56,11,9.4,68.186848,,14.55896594
56,12,8.4,66.479408,,11.38356313
56,13,8.3,66.282847,,11.08710628
56,14,8.9,67.391803,,12.92417922
56,15,9,67.5602,,13.24374536
56,16,7.5,67.7,45.1,9.2828275
56,17,7.3,64.059067,,8.344114279
56,18,6.8,62.771152,,7.127530603
56,19,8.9,67.391803,,12.92417922
56,20,8.3,66.282847,,11.08710628
56,21,8.9,67.391803,,12.92417922
56,22,10.3,69.322207,,17.7229452
56,23,7.6,64.775488,,9.124098605
56,24,9.4,68.186848,,14.55896594
56,25,7.4,64.302568,,8.599966524
56,26,10.6,67.9,41.7,18.37709072
56,27,7.5,64.541375,,8.859966578
56,28,9.9,68.864543,,16.28309499
56,29,7.3,64.059067,,8.344114279
56,30,9.2,67.882912,,13.89404102
56,31,8.8,67.218712,,12.6083826
56,32,8.5,66.671275,,11.68394909
56,33,7.6,,,0.21949
56,34,8.4,66.479408,,11.38356313
56,35,6.5,61.7,42.8,6.4237335
56,36,8.5,66.671275,,11.68394909
56,37,8.8,67.218712,,12.6083826
56,38,9.4,68.186848,,14.55896594
56,39,9,67.5602,,13.24374536
56,40,8.2,66.081592,,10.79460647
56,41,8,65.665,,10.2215828
56,42,8.1,65.875643,,10.50609023
56,43,9.2,67.882912,,13.89404102
56,44,10.2,69.214832,,17.35813447
56,45,10.5,66.3,40.8,17.6162785
56,46,8.9,67.391803,,12.92417922
56,47,10.8,69.788672,,19.59304867
56,48,11,69.9424,,20.36150235
56,49,11.5,70.244575,,22.3293212
56,50,9.6,68.472008,,15.23819501
56,51,10.4,69.424888,,18.09090021
56,52,10.5,69.522875,,18.46194479
56,53,9.5,68.331775,,14.89681361
56,54,12.1,70.452283,,24.76899663
56,55,11,71.9,44,20.925252
57,1,10.6,69.616168,,18.83602287
57,2,10.3,69.322207,,17.7229452
57,3,9.5,68.331775,,14.89681361
57,4,6.3,61.365887,,6.016246691
57,5,5.6,,,0.21949
57,6,7.5,64.541375,,8.859966578
57,7,9.9,68.864543,,16.28309499
57,8,8,65.665,,10.2215828
57,9,6.7,66.2,47,7.29217884
57,10,9,67.5602,,13.24374536
57,11,8.2,66.081592,,10.79460647
57,12,8.5,66.671275,,11.68394909
57,13,8.2,66.081592,,10.79460647
57,14,5.2,,,0.21949
57,15,7.6,,,0.21949
57,16,8.3,66.282847,,11.08710628
57,17,6.9,63.038123,,7.362453186
57,18,8,65.665,,10.2215828
57,19,9.1,68.2,44,13.66087796
57,20,7.1,63.557983,,7.844909857
57,21,8,65.665,,10.2215828
57,22,9.4,68.186848,,14.55896594
57,23,9.5,68.331775,,14.89681361
57,24,8.4,66.479408,,11.38356313
57,25,7.8,65.229632,,9.66468853
57,26,8.4,66.479408,,11.38356313
57,27,7,63.3004,,7.601582648
57,28,6.8,60,43.3,6.822562
57,29,6.2,,,0.21949
57,30,9.9,68.864543,,16.28309499
57,31,9.4,68.186848,,14.55896594
57,32,7.7,65.004907,,9.392345428
57,33,8,65.665,,10.2215828
57,34,9.8,68.738392,,15.9313817
57,35,6.2,61.070752,,5.806682102
57,36,9.1,67.723903,,13.56704505
57,37,8.2,65.6,44.3,10.71753672
57,38,7,63.3004,,7.601582648
57,39,8.5,66.671275,,11.68394909
57,40,8.1,65.875643,,10.50609023
57,41,9.9,68.864543,,16.28309499
57,42,8.7,67.040927,,12.29639008
57,43,10.3,69.322207,,17.7229452
57,44,7.9,65.449663,,9.941108053
57,45,11.5,74,42,23.51136
57,46,10.1,69.102763,,16.99652139
57,47,9.3,68.037227,,14.22469464
57,48,7.1,63.557983,,7.844909857
57,49,9.6,68.472008,,15.23819501
57,50,10.9,69.867883,,19.97587757
57,51,10.8,69.788672,,19.59304867
57,52,9.2,67.882912,,13.89404102
57,53,10.7,69.704767,,19.21307708
57,54,11.7,71.7,32.9,23.57922094
57,55,,,,
58,1,13.4,70.322608,,30.27205343
58,2,7.6,64.775488,,9.124098605
58,3,10.6,69.616168,,18.83602287
58,4,5.7,,,0.21949
58,5,10,68.986,,16.638158
58,6,7.3,64.059067,,8.344114279
58,7,9.8,68.738392,,15.9313817
